spN	primary_lifestyle	species
Tomentella_sp555	ectomycorrhizal	Tomentella_sp555
Tomentella_sp556	ectomycorrhizal	Tomentella_sp556
Tomentella_sp559	ectomycorrhizal	Tomentella_sp559
Tomentella_sp56	ectomycorrhizal	Tomentella_sp56
Tomentella_sp560	ectomycorrhizal	Tomentella_sp560
Tomentella_sp561	ectomycorrhizal	Tomentella_sp561
Tomentella_sp562	ectomycorrhizal	Tomentella_sp562
Tomentella_sp564	ectomycorrhizal	Tomentella_sp564
Tomentella_sp566	ectomycorrhizal	Tomentella_sp566
Tomentella_sp567	ectomycorrhizal	Tomentella_sp567
Tomentella_sp57	ectomycorrhizal	Tomentella_sp57
Tomentella_sp571	ectomycorrhizal	Tomentella_sp571
Tomentella_sp572	ectomycorrhizal	Tomentella_sp572
Tomentella_sp573	ectomycorrhizal	Tomentella_sp573
Tomentella_sp574	ectomycorrhizal	Tomentella_sp574
Tomentella_sp575	ectomycorrhizal	Tomentella_sp575
Tomentella_sp577	ectomycorrhizal	Tomentella_sp577
Tomentella_sp579	ectomycorrhizal	Tomentella_sp579
Tomentella_sp58	ectomycorrhizal	Tomentella_sp58
Tomentella_sp580	ectomycorrhizal	Tomentella_sp580
Tomentella_sp581	ectomycorrhizal	Tomentella_sp581
Tomentella_sp585	ectomycorrhizal	Tomentella_sp585
Tomentella_sp586	ectomycorrhizal	Tomentella_sp586
Tomentella_sp587	ectomycorrhizal	Tomentella_sp587
Tomentella_sp588	ectomycorrhizal	Tomentella_sp588
Tomentella_sp589	ectomycorrhizal	Tomentella_sp589
Tomentella_sp591	ectomycorrhizal	Tomentella_sp591
Tomentella_sp593	ectomycorrhizal	Tomentella_sp593
Tomentella_sp594	ectomycorrhizal	Tomentella_sp594
Tomentella_sp595	ectomycorrhizal	Tomentella_sp595
Tomentella_sp596	ectomycorrhizal	Tomentella_sp596
Tomentella_sp598	ectomycorrhizal	Tomentella_sp598
Tomentella_sp6	ectomycorrhizal	Tomentella_sp6
Tomentella_sp60	ectomycorrhizal	Tomentella_sp60
Tomentella_sp600	ectomycorrhizal	Tomentella_sp600
Tomentella_sp601	ectomycorrhizal	Tomentella_sp601
Tomentella_sp603	ectomycorrhizal	Tomentella_sp603
Tomentella_sp604	ectomycorrhizal	Tomentella_sp604
Tomentella_sp606	ectomycorrhizal	Tomentella_sp606
Tomentella_sp607	ectomycorrhizal	Tomentella_sp607
Tomentella_sp608	ectomycorrhizal	Tomentella_sp608
Tomentella_sp610	ectomycorrhizal	Tomentella_sp610
Tomentella_sp613	ectomycorrhizal	Tomentella_sp613
Tomentella_sp614	ectomycorrhizal	Tomentella_sp614
Tomentella_sp615	ectomycorrhizal	Tomentella_sp615
Tomentella_sp616	ectomycorrhizal	Tomentella_sp616
Tomentella_sp617	ectomycorrhizal	Tomentella_sp617
Tomentella_sp62	ectomycorrhizal	Tomentella_sp62
Tomentella_sp620	ectomycorrhizal	Tomentella_sp620
Tomentella_sp622	ectomycorrhizal	Tomentella_sp622
Tomentella_sp623	ectomycorrhizal	Tomentella_sp623
Tomentella_sp624	ectomycorrhizal	Tomentella_sp624
Tomentella_sp627	ectomycorrhizal	Tomentella_sp627
Tomentella_sp628	ectomycorrhizal	Tomentella_sp628
Tomentella_sp63	ectomycorrhizal	Tomentella_sp63
Tomentella_sp630	ectomycorrhizal	Tomentella_sp630
Tomentella_sp632	ectomycorrhizal	Tomentella_sp632
Tomentella_sp634	ectomycorrhizal	Tomentella_sp634
Tomentella_sp635	ectomycorrhizal	Tomentella_sp635
Tomentella_sp637	ectomycorrhizal	Tomentella_sp637
Tomentella_sp640	ectomycorrhizal	Tomentella_sp640
Tomentella_sp641	ectomycorrhizal	Tomentella_sp641
Tomentella_sp642	ectomycorrhizal	Tomentella_sp642
Tomentella_sp643	ectomycorrhizal	Tomentella_sp643
Tomentella_sp644	ectomycorrhizal	Tomentella_sp644
Tomentella_sp646	ectomycorrhizal	Tomentella_sp646
Tomentella_sp647	ectomycorrhizal	Tomentella_sp647
Tomentella_sp648	ectomycorrhizal	Tomentella_sp648
Tomentella_sp650	ectomycorrhizal	Tomentella_sp650
Tomentella_sp651	ectomycorrhizal	Tomentella_sp651
Tomentella_sp652	ectomycorrhizal	Tomentella_sp652
Tomentella_sp653	ectomycorrhizal	Tomentella_sp653
Tomentella_sp656	ectomycorrhizal	Tomentella_sp656
Tomentella_sp659	ectomycorrhizal	Tomentella_sp659
Tomentella_sp66	ectomycorrhizal	Tomentella_sp66
Tomentella_sp661	ectomycorrhizal	Tomentella_sp661
Tomentella_sp663	ectomycorrhizal	Tomentella_sp663
Tomentella_sp664	ectomycorrhizal	Tomentella_sp664
Tomentella_sp665	ectomycorrhizal	Tomentella_sp665
Tomentella_sp668	ectomycorrhizal	Tomentella_sp668
Tomentella_sp669	ectomycorrhizal	Tomentella_sp669
Tomentella_sp67	ectomycorrhizal	Tomentella_sp67
Tomentella_sp670	ectomycorrhizal	Tomentella_sp670
Tomentella_sp673	ectomycorrhizal	Tomentella_sp673
Tomentella_sp676	ectomycorrhizal	Tomentella_sp676
Tomentella_sp677	ectomycorrhizal	Tomentella_sp677
Tomentella_sp678	ectomycorrhizal	Tomentella_sp678
Tomentella_sp68	ectomycorrhizal	Tomentella_sp68
Tomentella_sp681	ectomycorrhizal	Tomentella_sp681
Tomentella_sp682	ectomycorrhizal	Tomentella_sp682
Tomentella_sp683	ectomycorrhizal	Tomentella_sp683
Tomentella_sp685	ectomycorrhizal	Tomentella_sp685
Tomentella_sp686	ectomycorrhizal	Tomentella_sp686
Tomentella_sp687	ectomycorrhizal	Tomentella_sp687
Tomentella_sp69	ectomycorrhizal	Tomentella_sp69
Tomentella_sp691	ectomycorrhizal	Tomentella_sp691
Tomentella_sp692	ectomycorrhizal	Tomentella_sp692
Tomentella_sp698	ectomycorrhizal	Tomentella_sp698
Tomentella_sp7	ectomycorrhizal	Tomentella_sp7
Tomentella_sp700	ectomycorrhizal	Tomentella_sp700
Tomentella_sp705	ectomycorrhizal	Tomentella_sp705
Tomentella_sp706	ectomycorrhizal	Tomentella_sp706
Tomentella_sp707	ectomycorrhizal	Tomentella_sp707
Tomentella_sp708	ectomycorrhizal	Tomentella_sp708
Tomentella_sp71	ectomycorrhizal	Tomentella_sp71
Tomentella_sp710	ectomycorrhizal	Tomentella_sp710
Tomentella_sp712	ectomycorrhizal	Tomentella_sp712
Tomentella_sp715	ectomycorrhizal	Tomentella_sp715
Tomentella_sp716	ectomycorrhizal	Tomentella_sp716
Tomentella_sp718	ectomycorrhizal	Tomentella_sp718
Tomentella_sp72	ectomycorrhizal	Tomentella_sp72
Tomentella_sp720	ectomycorrhizal	Tomentella_sp720
Tomentella_sp723	ectomycorrhizal	Tomentella_sp723
Tomentella_sp724	ectomycorrhizal	Tomentella_sp724
Tomentella_sp725	ectomycorrhizal	Tomentella_sp725
Tomentella_sp726	ectomycorrhizal	Tomentella_sp726
Tomentella_sp727	ectomycorrhizal	Tomentella_sp727
Tomentella_sp732	ectomycorrhizal	Tomentella_sp732
Tomentella_sp733	ectomycorrhizal	Tomentella_sp733
Tomentella_sp735	ectomycorrhizal	Tomentella_sp735
Tomentella_sp736	ectomycorrhizal	Tomentella_sp736
Tomentella_sp737	ectomycorrhizal	Tomentella_sp737
Tomentella_sp738	ectomycorrhizal	Tomentella_sp738
Tomentella_sp74	ectomycorrhizal	Tomentella_sp74
Tomentella_sp740	ectomycorrhizal	Tomentella_sp740
Tomentella_sp741	ectomycorrhizal	Tomentella_sp741
Tomentella_sp742	ectomycorrhizal	Tomentella_sp742
Tomentella_sp743	ectomycorrhizal	Tomentella_sp743
Tomentella_sp744	ectomycorrhizal	Tomentella_sp744
Tomentella_sp745	ectomycorrhizal	Tomentella_sp745
Tomentella_sp749	ectomycorrhizal	Tomentella_sp749
Tomentella_sp750	ectomycorrhizal	Tomentella_sp750
Tomentella_sp752	ectomycorrhizal	Tomentella_sp752
Tomentella_sp753	ectomycorrhizal	Tomentella_sp753
Tomentella_sp754	ectomycorrhizal	Tomentella_sp754
Tomentella_sp755	ectomycorrhizal	Tomentella_sp755
Tomentella_sp759	ectomycorrhizal	Tomentella_sp759
Tomentella_sp762	ectomycorrhizal	Tomentella_sp762
Tomentella_sp764	ectomycorrhizal	Tomentella_sp764
Tomentella_sp765	ectomycorrhizal	Tomentella_sp765
Tomentella_sp766	ectomycorrhizal	Tomentella_sp766
Tomentella_sp771	ectomycorrhizal	Tomentella_sp771
Tomentella_sp772	ectomycorrhizal	Tomentella_sp772
Tomentella_sp774	ectomycorrhizal	Tomentella_sp774
Tomentella_sp777	ectomycorrhizal	Tomentella_sp777
Tomentella_sp778	ectomycorrhizal	Tomentella_sp778
Tomentella_sp779	ectomycorrhizal	Tomentella_sp779
Tomentella_sp78	ectomycorrhizal	Tomentella_sp78
Tomentella_sp780	ectomycorrhizal	Tomentella_sp780
Tomentella_sp782	ectomycorrhizal	Tomentella_sp782
Tomentella_sp783	ectomycorrhizal	Tomentella_sp783
Tomentella_sp784	ectomycorrhizal	Tomentella_sp784
Tomentella_sp785	ectomycorrhizal	Tomentella_sp785
Tomentella_sp786	ectomycorrhizal	Tomentella_sp786
Tomentella_sp787	ectomycorrhizal	Tomentella_sp787
Tomentella_sp789	ectomycorrhizal	Tomentella_sp789
Tomentella_sp790	ectomycorrhizal	Tomentella_sp790
Tomentella_sp791	ectomycorrhizal	Tomentella_sp791
Tomentella_sp794	ectomycorrhizal	Tomentella_sp794
Tomentella_sp796	ectomycorrhizal	Tomentella_sp796
Tomentella_sp798	ectomycorrhizal	Tomentella_sp798
Tomentella_sp799	ectomycorrhizal	Tomentella_sp799
Tomentella_sp8	ectomycorrhizal	Tomentella_sp8
Tomentella_sp801	ectomycorrhizal	Tomentella_sp801
Tomentella_sp802	ectomycorrhizal	Tomentella_sp802
Tomentella_sp803	ectomycorrhizal	Tomentella_sp803
Tomentella_sp804	ectomycorrhizal	Tomentella_sp804
Tomentella_sp808	ectomycorrhizal	Tomentella_sp808
Tomentella_sp809	ectomycorrhizal	Tomentella_sp809
Tomentella_sp81	ectomycorrhizal	Tomentella_sp81
Tomentella_sp812	ectomycorrhizal	Tomentella_sp812
Tomentella_sp813	ectomycorrhizal	Tomentella_sp813
Tomentella_sp814	ectomycorrhizal	Tomentella_sp814
Tomentella_sp815	ectomycorrhizal	Tomentella_sp815
Tomentella_sp817	ectomycorrhizal	Tomentella_sp817
Tomentella_sp821	ectomycorrhizal	Tomentella_sp821
Tomentella_sp822	ectomycorrhizal	Tomentella_sp822
Tomentella_sp823	ectomycorrhizal	Tomentella_sp823
Tomentella_sp824	ectomycorrhizal	Tomentella_sp824
Tomentella_sp825	ectomycorrhizal	Tomentella_sp825
Tomentella_sp828	ectomycorrhizal	Tomentella_sp828
Tomentella_sp829	ectomycorrhizal	Tomentella_sp829
Tomentella_sp830	ectomycorrhizal	Tomentella_sp830
Tomentella_sp832	ectomycorrhizal	Tomentella_sp832
Tomentella_sp833	ectomycorrhizal	Tomentella_sp833
Tomentella_sp834	ectomycorrhizal	Tomentella_sp834
Tomentella_sp835	ectomycorrhizal	Tomentella_sp835
Tomentella_sp836	ectomycorrhizal	Tomentella_sp836
Tomentella_sp837	ectomycorrhizal	Tomentella_sp837
Tomentella_sp840	ectomycorrhizal	Tomentella_sp840
Tomentella_sp842	ectomycorrhizal	Tomentella_sp842
Tomentella_sp843	ectomycorrhizal	Tomentella_sp843
Tomentella_sp846	ectomycorrhizal	Tomentella_sp846
Tomentella_sp849	ectomycorrhizal	Tomentella_sp849
Tomentella_sp850	ectomycorrhizal	Tomentella_sp850
Tomentella_sp851	ectomycorrhizal	Tomentella_sp851
Tomentella_sp853	ectomycorrhizal	Tomentella_sp853
Tomentella_sp854	ectomycorrhizal	Tomentella_sp854
Tomentella_sp855	ectomycorrhizal	Tomentella_sp855
Tomentella_sp857	ectomycorrhizal	Tomentella_sp857
Tomentella_sp859	ectomycorrhizal	Tomentella_sp859
Tomentella_sp86	ectomycorrhizal	Tomentella_sp86
Tomentella_sp860	ectomycorrhizal	Tomentella_sp860
Tomentella_sp861	ectomycorrhizal	Tomentella_sp861
Tomentella_sp863	ectomycorrhizal	Tomentella_sp863
Tomentella_sp864	ectomycorrhizal	Tomentella_sp864
Tomentella_sp866	ectomycorrhizal	Tomentella_sp866
Tomentella_sp867	ectomycorrhizal	Tomentella_sp867
Tomentella_sp868	ectomycorrhizal	Tomentella_sp868
Tomentella_sp869	ectomycorrhizal	Tomentella_sp869
Tomentella_sp871	ectomycorrhizal	Tomentella_sp871
Tomentella_sp872	ectomycorrhizal	Tomentella_sp872
Tomentella_sp873	ectomycorrhizal	Tomentella_sp873
Tomentella_sp874	ectomycorrhizal	Tomentella_sp874
Tomentella_sp875	ectomycorrhizal	Tomentella_sp875
Tomentella_sp879	ectomycorrhizal	Tomentella_sp879
Tomentella_sp882	ectomycorrhizal	Tomentella_sp882
Tomentella_sp883	ectomycorrhizal	Tomentella_sp883
Tomentella_sp886	ectomycorrhizal	Tomentella_sp886
Tomentella_sp888	ectomycorrhizal	Tomentella_sp888
Tomentella_sp890	ectomycorrhizal	Tomentella_sp890
Tomentella_sp891	ectomycorrhizal	Tomentella_sp891
Tomentella_sp892	ectomycorrhizal	Tomentella_sp892
Tomentella_sp896	ectomycorrhizal	Tomentella_sp896
Tomentella_sp897	ectomycorrhizal	Tomentella_sp897
Tomentella_sp898	ectomycorrhizal	Tomentella_sp898
Tomentella_sp899	ectomycorrhizal	Tomentella_sp899
Tomentella_sp9	ectomycorrhizal	Tomentella_sp9
Tomentella_sp90	ectomycorrhizal	Tomentella_sp90
Tomentella_sp900	ectomycorrhizal	Tomentella_sp900
Tomentella_sp901	ectomycorrhizal	Tomentella_sp901
Tomentella_sp902	ectomycorrhizal	Tomentella_sp902
Tomentella_sp903	ectomycorrhizal	Tomentella_sp903
Tomentella_sp904	ectomycorrhizal	Tomentella_sp904
Tomentella_sp905	ectomycorrhizal	Tomentella_sp905
Tomentella_sp907	ectomycorrhizal	Tomentella_sp907
Tomentella_sp908	ectomycorrhizal	Tomentella_sp908
Tomentella_sp909	ectomycorrhizal	Tomentella_sp909
Tomentella_sp91	ectomycorrhizal	Tomentella_sp91
Tomentella_sp910	ectomycorrhizal	Tomentella_sp910
Tomentella_sp911	ectomycorrhizal	Tomentella_sp911
Tomentella_sp916	ectomycorrhizal	Tomentella_sp916
Tomentella_sp919	ectomycorrhizal	Tomentella_sp919
Tomentella_sp92	ectomycorrhizal	Tomentella_sp92
Tomentella_sp920	ectomycorrhizal	Tomentella_sp920
Tomentella_sp921	ectomycorrhizal	Tomentella_sp921
Tomentella_sp923	ectomycorrhizal	Tomentella_sp923
Tomentella_sp924	ectomycorrhizal	Tomentella_sp924
Tomentella_sp926	ectomycorrhizal	Tomentella_sp926
Tomentella_sp929	ectomycorrhizal	Tomentella_sp929
Tomentella_sp93	ectomycorrhizal	Tomentella_sp93
Tomentella_sp932	ectomycorrhizal	Tomentella_sp932
Tomentella_sp933	ectomycorrhizal	Tomentella_sp933
Tomentella_sp935	ectomycorrhizal	Tomentella_sp935
Tomentella_sp937	ectomycorrhizal	Tomentella_sp937
Tomentella_sp939	ectomycorrhizal	Tomentella_sp939
Tomentella_sp94	ectomycorrhizal	Tomentella_sp94
Tomentella_sp940	ectomycorrhizal	Tomentella_sp940
Tomentella_sp941	ectomycorrhizal	Tomentella_sp941
Tomentella_sp942	ectomycorrhizal	Tomentella_sp942
Tomentella_sp944	ectomycorrhizal	Tomentella_sp944
Tomentella_sp946	ectomycorrhizal	Tomentella_sp946
Tomentella_sp947	ectomycorrhizal	Tomentella_sp947
Tomentella_sp948	ectomycorrhizal	Tomentella_sp948
Tomentella_sp949	ectomycorrhizal	Tomentella_sp949
Tomentella_sp952	ectomycorrhizal	Tomentella_sp952
Tomentella_sp953	ectomycorrhizal	Tomentella_sp953
Tomentella_sp954	ectomycorrhizal	Tomentella_sp954
Tomentella_sp957	ectomycorrhizal	Tomentella_sp957
Tomentella_sp958	ectomycorrhizal	Tomentella_sp958
Tomentella_sp96	ectomycorrhizal	Tomentella_sp96
Tomentella_sp960	ectomycorrhizal	Tomentella_sp960
Tomentella_sp962	ectomycorrhizal	Tomentella_sp962
Tomentella_sp963	ectomycorrhizal	Tomentella_sp963
Tomentella_sp965	ectomycorrhizal	Tomentella_sp965
Tomentella_sp967	ectomycorrhizal	Tomentella_sp967
Tomentella_sp969	ectomycorrhizal	Tomentella_sp969
Tomentella_sp971	ectomycorrhizal	Tomentella_sp971
Tomentella_sp972	ectomycorrhizal	Tomentella_sp972
Tomentella_sp973	ectomycorrhizal	Tomentella_sp973
Tomentella_sp978	ectomycorrhizal	Tomentella_sp978
Tomentella_sp98	ectomycorrhizal	Tomentella_sp98
Tomentella_sp982	ectomycorrhizal	Tomentella_sp982
Tomentella_sp985	ectomycorrhizal	Tomentella_sp985
Tomentella_sp986	ectomycorrhizal	Tomentella_sp986
Tomentella_sp987	ectomycorrhizal	Tomentella_sp987
Tomentella_sp99	ectomycorrhizal	Tomentella_sp99
Tomentella_sp990	ectomycorrhizal	Tomentella_sp990
Tomentella_sp991	ectomycorrhizal	Tomentella_sp991
Tomentella_sp993	ectomycorrhizal	Tomentella_sp993
Tomentella_sp996	ectomycorrhizal	Tomentella_sp996
Tomentella_sp999	ectomycorrhizal	Tomentella_sp999
Tomentella_spinosispora_sp1	ectomycorrhizal	Tomentella_spinosispora_sp1
Tomentella_stuposa_sp1	ectomycorrhizal	Tomentella_stuposa_sp1
Tomentella_stuposa_sp10	ectomycorrhizal	Tomentella_stuposa_sp10
Tomentella_stuposa_sp11	ectomycorrhizal	Tomentella_stuposa_sp11
Tomentella_stuposa_sp12	ectomycorrhizal	Tomentella_stuposa_sp12
Tomentella_stuposa_sp13	ectomycorrhizal	Tomentella_stuposa_sp13
Tomentella_stuposa_sp2	ectomycorrhizal	Tomentella_stuposa_sp2
Tomentella_stuposa_sp3	ectomycorrhizal	Tomentella_stuposa_sp3
Tomentella_stuposa_sp4	ectomycorrhizal	Tomentella_stuposa_sp4
Tomentella_stuposa_sp5	ectomycorrhizal	Tomentella_stuposa_sp5
Tomentella_stuposa_sp6	ectomycorrhizal	Tomentella_stuposa_sp6
Tomentella_stuposa_sp7	ectomycorrhizal	Tomentella_stuposa_sp7
Tomentella_stuposa_sp8	ectomycorrhizal	Tomentella_stuposa_sp8
Tomentella_stuposa_sp9	ectomycorrhizal	Tomentella_stuposa_sp9
Tomentella_subtestacea_sp1	ectomycorrhizal	Tomentella_subtestacea_sp1
Tomentella_subtestacea_sp2	ectomycorrhizal	Tomentella_subtestacea_sp2
Tomentella_tenuirhizomorpha_sp1	ectomycorrhizal	Tomentella_tenuirhizomorpha_sp1
Tomentella_terrestris_sp1	ectomycorrhizal	Tomentella_terrestris_sp1
Tomentella_viridula_sp2	ectomycorrhizal	Tomentella_viridula_sp2
Tomentella_viridula_sp3	ectomycorrhizal	Tomentella_viridula_sp3
Tomentella_viridula_sp4	ectomycorrhizal	Tomentella_viridula_sp4
Tomentella_viridula_sp5	ectomycorrhizal	Tomentella_viridula_sp5
Tomentellopsis_sp1	ectomycorrhizal	Tomentellopsis_sp1
Tomentellopsis_sp2	ectomycorrhizal	Tomentellopsis_sp2
Tomentellopsis_sp3	ectomycorrhizal	Tomentellopsis_sp3
Tomentellopsis_sp4	ectomycorrhizal	Tomentellopsis_sp4
Tomentellopsis_sp5	ectomycorrhizal	Tomentellopsis_sp5
Tomentellopsis_sp6	ectomycorrhizal	Tomentellopsis_sp6
Tomentellopsis_zygodesmoides_sp1	ectomycorrhizal	Tomentellopsis_zygodesmoides_sp1
Torula_deospora_sp1	foliar_endophyte	Torula_deospora_sp1
Torula_deospora_sp2	foliar_endophyte	Torula_deospora_sp2
Torula_herbarum_sp2	foliar_endophyte	Torula_herbarum_sp2
Torula_sp1	foliar_endophyte	Torula_sp1
Torula_sp2	foliar_endophyte	Torula_sp2
Torula_sp3	foliar_endophyte	Torula_sp3
Torula_sp4	foliar_endophyte	Torula_sp4
Torula_sp5	foliar_endophyte	Torula_sp5
Torula_sp6	foliar_endophyte	Torula_sp6
Torulaspora_globosa_sp1	nectar/tap_saprotroph	Torulaspora_globosa_sp1
Toxicocladosporium_sp1	plant_pathogen	Toxicocladosporium_sp1
Toxicocladosporium_sp2	plant_pathogen	Toxicocladosporium_sp2
Trametes_cubensis_sp1	wood_saprotroph	Trametes_cubensis_sp1
Trametes_maxima_sp1	wood_saprotroph	Trametes_maxima_sp1
Trametes_polyzona_sp1	wood_saprotroph	Trametes_polyzona_sp1
Trametes_sanguinea_sp1	wood_saprotroph	Trametes_sanguinea_sp1
Trametes_sp1	wood_saprotroph	Trametes_sp1
Trametes_sp2	wood_saprotroph	Trametes_sp2
Trappea_darkeri_sp1	soil_saprotroph	Trappea_darkeri_sp1
Trappea_darkeri_sp2	soil_saprotroph	Trappea_darkeri_sp2
Trechispora_cyatheae_sp1	wood_saprotroph	Trechispora_cyatheae_sp1
Trechispora_invisitata_sp1	wood_saprotroph	Trechispora_invisitata_sp1
Trechispora_invisitata_sp2	wood_saprotroph	Trechispora_invisitata_sp2
Trechispora_invisitata_sp3	wood_saprotroph	Trechispora_invisitata_sp3
Trechispora_kavinioides_sp1	wood_saprotroph	Trechispora_kavinioides_sp1
Trechispora_microspora_sp1	wood_saprotroph	Trechispora_microspora_sp1
Trechispora_sp1	wood_saprotroph	Trechispora_sp1
Trechispora_sp11	wood_saprotroph	Trechispora_sp11
Trechispora_sp12	wood_saprotroph	Trechispora_sp12
Trechispora_sp13	wood_saprotroph	Trechispora_sp13
Trechispora_sp14	wood_saprotroph	Trechispora_sp14
Trechispora_sp16	wood_saprotroph	Trechispora_sp16
Trechispora_sp17	wood_saprotroph	Trechispora_sp17
Trechispora_sp18	wood_saprotroph	Trechispora_sp18
Trechispora_sp19	wood_saprotroph	Trechispora_sp19
Trechispora_sp2	wood_saprotroph	Trechispora_sp2
Trechispora_sp21	wood_saprotroph	Trechispora_sp21
Trechispora_sp22	wood_saprotroph	Trechispora_sp22
Trechispora_sp23	wood_saprotroph	Trechispora_sp23
Trechispora_sp24	wood_saprotroph	Trechispora_sp24
Trechispora_sp25	wood_saprotroph	Trechispora_sp25
Trechispora_sp26	wood_saprotroph	Trechispora_sp26
Trechispora_sp27	wood_saprotroph	Trechispora_sp27
Trechispora_sp28	wood_saprotroph	Trechispora_sp28
Trechispora_sp3	wood_saprotroph	Trechispora_sp3
Trechispora_sp30	wood_saprotroph	Trechispora_sp30
Trechispora_sp32	wood_saprotroph	Trechispora_sp32
Trechispora_sp33	wood_saprotroph	Trechispora_sp33
Trechispora_sp34	wood_saprotroph	Trechispora_sp34
Trechispora_sp35	wood_saprotroph	Trechispora_sp35
Trechispora_sp36	wood_saprotroph	Trechispora_sp36
Trechispora_sp37	wood_saprotroph	Trechispora_sp37
Trechispora_sp38	wood_saprotroph	Trechispora_sp38
Trechispora_sp39	wood_saprotroph	Trechispora_sp39
Trechispora_sp4	wood_saprotroph	Trechispora_sp4
Trechispora_sp41	wood_saprotroph	Trechispora_sp41
Trechispora_sp42	wood_saprotroph	Trechispora_sp42
Trechispora_sp43	wood_saprotroph	Trechispora_sp43
Trechispora_sp44	wood_saprotroph	Trechispora_sp44
Trechispora_sp45	wood_saprotroph	Trechispora_sp45
Trechispora_sp46	wood_saprotroph	Trechispora_sp46
Trechispora_sp47	wood_saprotroph	Trechispora_sp47
Trechispora_sp48	wood_saprotroph	Trechispora_sp48
Trechispora_sp49	wood_saprotroph	Trechispora_sp49
Trechispora_sp5	wood_saprotroph	Trechispora_sp5
Trechispora_sp50	wood_saprotroph	Trechispora_sp50
Trechispora_sp51	wood_saprotroph	Trechispora_sp51
Trechispora_sp52	wood_saprotroph	Trechispora_sp52
Trechispora_sp53	wood_saprotroph	Trechispora_sp53
Trechispora_sp55	wood_saprotroph	Trechispora_sp55
Trechispora_sp6	wood_saprotroph	Trechispora_sp6
Trechispora_sp7	wood_saprotroph	Trechispora_sp7
Trechispora_sp8	wood_saprotroph	Trechispora_sp8
Trechispora_sp9	wood_saprotroph	Trechispora_sp9
Trechispora_stevensonii_sp1	wood_saprotroph	Trechispora_stevensonii_sp1
Trechispora_verruculosa_sp1	wood_saprotroph	Trechispora_verruculosa_sp1
Trechisporales_sp1	unspecified_saprotroph	Trechisporales_sp1
Trechisporales_sp10	unspecified_saprotroph	Trechisporales_sp10
Trechisporales_sp11	unspecified_saprotroph	Trechisporales_sp11
Trechisporales_sp12	unspecified_saprotroph	Trechisporales_sp12
Trechisporales_sp13	unspecified_saprotroph	Trechisporales_sp13
Trechisporales_sp14	unspecified_saprotroph	Trechisporales_sp14
Trechisporales_sp15	unspecified_saprotroph	Trechisporales_sp15
Trechisporales_sp16	unspecified_saprotroph	Trechisporales_sp16
Trechisporales_sp17	unspecified_saprotroph	Trechisporales_sp17
Trechisporales_sp18	unspecified_saprotroph	Trechisporales_sp18
Trechisporales_sp19	unspecified_saprotroph	Trechisporales_sp19
Trechisporales_sp2	unspecified_saprotroph	Trechisporales_sp2
Trechisporales_sp20	unspecified_saprotroph	Trechisporales_sp20
Trechisporales_sp21	unspecified_saprotroph	Trechisporales_sp21
